147	1	5.878043
148	6	5.842571
148	3	3.364531
150	4	4.381205
151	2	5.752492
153	5	4.410328
153	3	2.600182
154	1	4.179202
155	5	3.761234
158	3	2.753998
160	3	3.361425
160	2	2.553381
161	3	5.452399
164	2	4.176532
164	6	4.146909
165	1	1.696208
166	2	5.669520
168	3	3.475755
168	5	2.739485
170	1	4.490265
170	4	4.437991
171	1	3.823263
174	6	4.612947
174	3	4.608500
174	4	4.608500
174	5	3.038913
175	2	5.268269
177	5	4.686577
179	4	5.515146
179	2	4.603905
180	1	3.750401
180	3	2.662137
181	5	3.691188
182	5	2.739025
183	3	2.465308
184	3	4.305705
184	2	4.236374
185	1	5.649108
185	5	3.731689
186	3	3.560066
186	4	2.683652
188	1	5.454295
188	4	4.532882
189	3	4.682684
190	6	5.030162
190	1	1.714527
192	5	1.776887
193	4	3.694987
193	3	2.707607
194	2	5.866121
195	5	3.761234
196	1	5.640161
196	5	3.665506
197	2	5.614892
198	1	5.878043
200	6	4.208992
200	4	3.555873
200	3	3.011783
200	1	2.705552
201	3	5.059281
201	4	3.342117
202	5	4.740730
203	5	4.110581
203	2	4.005097
203	3	2.444587
203	4	1.732613
204	6	5.267198
204	5	4.368891
208	2	4.654079
209	1	4.504611
209	3	3.579518
210	6	4.984500
210	2	4.128818
210	5	3.293994
211	5	4.427629
211	4	3.524499
212	1	5.010106
212	5	4.165306
214	4	2.871719
215	2	4.286442
215	1	4.270506
215	4	3.357842
215	3	1.657523
216	1	2.839822
217	3	3.520619
218	4	5.234813
218	5	4.306619
219	6	5.501905
