147	1	4.694304
147	5	2.803291
148	4	4.722669
148	2	2.808303
149	3	4.180574
149	4	3.350630
151	5	2.755176
153	4	4.548894
156	2	5.048237
156	1	3.281905
157	2	5.014760
157	5	3.330434
158	5	1.873090
160	6	4.616433
161	5	3.215449
161	6	3.204002
161	1	2.392228
163	1	5.322184
163	2	4.419160
163	3	3.471104
164	5	5.504608
165	3	5.396990
166	1	5.750174
167	3	3.399240
167	4	2.499056
168	6	4.099115
168	2	3.428326
169	5	3.369406
170	3	4.456524
170	2	2.634738
171	5	2.834977
172	6	4.062934
172	4	1.579812
173	5	5.419910
174	2	6.392039
177	1	4.360204
178	6	5.269383
179	1	4.537050
179	5	1.863617
180	5	4.307131
180	4	3.481863
181	2	2.864816
182	3	2.810400
183	4	5.201972
184	1	2.590699
186	5	2.673505
187	6	4.051562
187	4	2.323512
188	3	5.452402
188	2	2.678216
189	1	4.600341
189	5	1.864480
190	2	3.861457
191	2	4.900114
192	6	2.577807
192	1	1.772406
193	2	2.825973
195	1	5.639603
195	4	4.704673
196	3	4.665277
198	4	4.747165
200	2	3.785440
202	6	3.654743
202	1	3.631961
204	2	3.461303
204	4	3.400531
205	4	5.066240
205	2	3.355456
205	5	2.599665
206	1	4.563330
206	6	3.925462
206	3	2.965245
207	3	4.034663
207	5	3.221453
207	2	3.199861
208	6	4.520510
210	4	5.254717
211	2	2.872972
213	3	4.972335
213	4	4.225032
213	1	3.479271
213	6	2.876655
216	3	2.778329
217	2	4.568963
217	5	3.171505
217	6	3.066292
217	4	2.260369
218	3	3.674222
